SKU,UBICACIÓN,PASILLO,DESCRIPTION,PROVEEDOR,UXB,PLANCHA,ALTO POR PALLET,ZONA,SYS_CODE,ITEM_CLASS,LON,ANC,ALT,PESO,L_PASILLO,L_BAHIA,L_NIVEL,L_POSICION,L_PASILLO_NUM,L_BAHIA_NUM,L_NIVEL_NUM,COORD_X,COORD_Y,COORD_Z
120600684,3100107,3,ANTIOQUEÑO AGUARDIENTE SIN AZUCAR 750 ML,VINOS Y ESPIRITUOSOS VINESA S.A . - GENERAL,20,7,7,VARIOS,LTC,NO PERECEDEROS BULK,49.0,33.0,22.0,22.4,3,10,1,7,3,10,1,12.8,6.0,1.5
120300649,3290107,3,DR. LOOK WAKAMELO CHUPETE SURTIDO,CONFITECA C.A. - GENERAL,60,12,10,UNIDADES,LTC,PERECEDEROS BULK,48.0,32.0,25.0,3.1,3,29,1,7,3,29,1,11.2,18.0,1.5
120001972,3310104,3,KINDER CHOCOLATE  4 BARRAS 50 GR,FERRERO DEL ECUADOR S.A. - GENERAL,160,10,6,UNIDADES,LTC,PERECEDEROS BULK,38.0,20.0,34.0,9.8,3,31,1,4,3,31,1,11.2,19.2,1.5
124051213,3110108,3,LABEL 5 BLENDED SCOTCH WHISKY 700CC,PROALCO CIA. LTDA. - GENERAL,12,12,5,UNIDADES,LTC,NO PERECEDEROS BULK,40.0,21.0,28.0,15.1,3,11,1,8,3,11,1,11.2,7.199999999999999,1.5
122851321,3050109,3,GALAK CHOCOLATE BLANCO  DISPLAY X 21 UNI 420 GR,NESTLE ECUADOR S.A. - CHOCOLATES,28,7,5,UNIDADES,LTC,PERECEDEROS BULK,42.0,32.0,24.0,13.0,3,5,1,9,3,5,1,11.2,3.5999999999999996,1.5
124901273,3090105,3,RED WILLIAMS WHISKY BLEND ESPECIAL 750ML.,CAMPUESA S.A. - GENERAL,12,14,3,UNIDADES,LTC,NO PERECEDEROS BULK,30.0,27.0,31.0,19.0,3,9,1,5,3,9,1,11.2,6.0,1.5
124951262,3100108,3,GRANT´S BLENDED SCOTCH WHISKY 750 ML.,SUPERLIQUORS S.A.. - GENERAL,12,14,4,VARIOS,LTC,NO PERECEDEROS BULK,34.0,26.0,29.0,14.84,3,10,1,8,3,10,1,12.8,6.0,1.5
125151531,3060101,3,SOMETHING SPECIAL DUO PACK  8 AÑOS 750ML PRECIO ESPECIAL.,VINOS Y ESPIRITUOSOS VINESA S.A . - GENERAL,6,10,5,UNIDADES,LTC,NO PERECEDEROS BULK,38.0,30.0,25.0,9.0,3,6,1,1,3,6,1,12.8,3.5999999999999996,1.5
132251215,3330101,3,CORFRUIT NUECES NOGAL PELADAS 200 GR,CORFRUIT - GENERAL,24,7,7,UNIDADES,LTC,PERECEDEROS BULK,40.0,31.0,16.0,5.38,3,33,1,1,3,33,1,11.2,20.4,1.5
132151231,3100106,3,JOHN MORRIS WHISKY RED 750 ML,GUEVARA VASCO CIA. LTDA. - GENERAL,12,12,5,UNIDADES,LTC,NO PERECEDEROS BULK,31.0,31.0,26.0,19.2,3,10,1,6,3,10,1,12.8,6.0,1.5
137153286,3310109,3,DR. LOOK MUÑECO SPLASH 25ML,CONFITECA C.A. - GENERAL,60,16,6,UNIDADES,LTC,PERECEDEROS BULK,32.0,32.0,15.0,3.6,3,31,1,9,3,31,1,11.2,19.2,1.5
148253160,3060109,3,DEWAR´S WHISKY WHITE LABEL 750 ML,PROALCO CIA. LTDA. - LOS ANDES Y SAN MIGUE,12,12,5,UNIDADES,LTC,NO PERECEDEROS BULK,34.0,26.0,33.0,13.9,3,6,1,9,3,6,1,12.8,3.5999999999999996,1.5
149453016,3180105,3,SANTA MARIA FREJOL NEGRO 500GR,MASCORONA & SOLEG CIA. LTDA. - GENERAL,25,10,10,UNIDADES,LTC,PERECEDEROS BULK,36.0,45.0,15.0,12.5,3,18,1,5,3,18,1,12.8,10.799999999999999,1.5
149453139,3200104,3,SANTA MARIA MOROCHO PARTIDO 500GR,MASCORONA & SOLEG CIA. LTDA. - GENERAL,25,10,10,UNIDADES,LTC,PERECEDEROS BULK,50.0,32.0,16.0,12.9,3,20,1,4,3,20,1,12.8,12.0,1.5
148203040,3290102,3,MAGGI SALSA DE TOMATE 350 GR,NESTLE ECUADOR S.A. - GENERAL,24,10,5,UNIDADES,LTC,PERECEDEROS BULK,40.0,29.0,18.0,9.255,3,29,1,2,3,29,1,11.2,18.0,1.5
155302943,3110106,3,DUCHESSALIA VINO ESPUMANTE DULCE 750 ML,UNION VINICOLA INTERNACIONAL S.A. - GENERAL,6,16,4,UNIDADES,LTC,PERECEDEROS BULK,32.0,25.0,34.0,10.0,3,11,1,6,3,11,1,11.2,7.199999999999999,1.5
160953062,3060107,3,JGC DON SIMON SELECCION VINO TINTO 750ML,DIBEAL CIA. LTDA. - GENERAL,12,16,5,UNIDADES,LTC,PERECEDEROS BULK,31.0,23.0,31.0,13.865,3,6,1,7,3,6,1,12.8,3.5999999999999996,1.5
161002947,3190101,3,JUAN VALDEZ CAFÉ LIOFILIZADO CHOCOLATE 95 G,PREMIER TRADING PREMTRADING - GENERAL,12,10,12,UNIDADES,LTC,PERECEDEROS BULK,38.0,28.0,12.0,4.5,3,19,1,1,3,19,1,11.2,12.0,1.5
162302976,3090107,3,GIN STRAWBERRY 750ML,DIBEAL CIA. LTDA. - GENERAL,6,16,4,UNIDADES,LTC,PERECEDEROS BULK,61.0,28.0,33.0,11.1,3,9,1,7,3,9,1,11.2,6.0,1.5
161952977,3110104,3,MAC ARTHUR'S  BLENDED SCOTCH WHISKY 700 ML,ECUADOR PREMIUM BRANDS EPB S A - GENERAL,12,17,3,UNIDADES,LTC,NO PERECEDEROS BULK,32.0,24.0,31.0,13.9,3,11,1,4,3,11,1,11.2,7.199999999999999,1.5
161902953,3030101,3,KÍNDER JOY CHOCOLATE CON SORPRESA NIÑO X 12UN 240 GR,FERRERO DEL ECUADOR S.A. - GENERAL,6,10,6,UNIDADES,LTC,PERECEDEROS BULK,50.0,19.0,25.0,2.84,3,3,1,1,3,3,1,11.2,2.4,1.5
168503146,3090108,3,ANTHONY VINO SABOR FRESA 750ML.,COLEMUN S.A. - GENERAL,12,15,5,VARIOS,LTC,PERECEDEROS BULK,37.0,28.0,29.0,14.9,3,9,1,8,3,9,1,11.2,6.0,1.5
169552994,3090103,3,ZHUMIR NARANJILLA AMAZÓNICA & FRUTOS EXÓTICOS 700ML,AZENDE LOGISTIC AZENDELOG CIA - GENERAL,12,17,4,VARIOS,LTC,NO PERECEDEROS BULK,30.0,23.0,30.0,13.8,3,9,1,3,3,9,1,11.2,6.0,1.5
174006285,3260105,3,TUMIX VALUE PACK CLOROFILA 42GR,CONFITECA C.A. - GENERAL,48,12,10,UNIDADES,LTC,PERECEDEROS BULK,39.0,17.0,16.0,2.438,3,26,1,5,3,26,1,12.8,15.6,1.5
175154301,3230109,3,SKITTLES ORIGINAL CARAMELO MASTICABLE 61.5GR.,INDUSTRIAS ALES C.A. - ABASTOS,360,6,5,UNIDADES,LTC,PERECEDEROS BULK,52.0,31.0,34.0,24.8,3,23,1,9,3,23,1,11.2,14.399999999999999,1.5
177054848,3150101,3,NESCAFE GOLD CAFÉ LIOFILIZADO 20 GR,NESTLE ECUADOR S.A. - GENERAL,75,10,4,UNIDADES,LTC,PERECEDEROS BULK,40.0,20.0,23.0,2.128,3,15,1,1,3,15,1,11.2,9.6,1.5
177354832,3290109,3,RANCHERO CALDO DE GALLINA 60 GR,SUMESA S.A. - CONDIMENTOS,144,6,3,UNIDADES,LTC,PERECEDEROS BULK,35.0,37.0,37.0,11.45,3,29,1,9,3,29,1,11.2,18.0,1.5
180404950,3180101,3,LOS ANDES MAYONESA CASERA DOYPACK DE 200GR,PROALCO CIA. LTDA. - LOS ANDES Y SAN MIGUE,24,11,7,UNIDADES,LTC,PERECEDEROS BULK,34.0,26.0,14.0,5.235,3,18,1,1,3,18,1,12.8,10.799999999999999,1.5
182205049,3050106,3,TRIDENT CHILE BOTELLA SABOR YERBABUENA X6,MONDELEZ ECUADOR C. LTDA. - GENERAL 1,6,19,6,UNIDADES,LTC,PERECEDEROS BULK,34.0,18.0,19.0,2.572,3,5,1,6,3,5,1,11.2,3.5999999999999996,1.5
180855056,3180104,3,JML RAMEN COSTILLA DE CERDO FND 113GR,ASOCIACION O CUENTAS EN PARTIC - GENERAL,30,4,7,UNIDADES,LTC,PERECEDEROS BULK,41.0,43.0,15.0,3.86,3,18,1,4,3,18,1,12.8,10.799999999999999,1.5
182205057,3070107,3,TRIDENT CHILE BOTELLA SABOR FRESA X6,MONDELEZ ECUADOR C. LTDA. - GENERAL 1,6,19,6,UNIDADES,LTC,PERECEDEROS BULK,34.0,18.0,19.0,2.5,3,7,1,7,3,7,1,11.2,4.8,1.5
180504969,3330105,3,DON SANCHO LOMITOS DE ATUN 160GR,WAYRAA TRADING S.A - GENERAL,48,11,5,UNIDADES,LTC,PERECEDEROS BULK,35.0,26.0,15.0,9.625,3,33,1,5,3,33,1,11.2,20.4,1.5
182805685,3140107,3,VIVI GIRASOL ACEITE 350ML,INDUSTRIAL DANEC S.A. - GENERAL,24,13,7,UNIDADES,LTC,PERECEDEROS BULK,37.0,22.0,21.0,8.6,3,14,1,7,3,14,1,12.8,8.4,1.5
179904869,3200106,3,RICACAO COCOA DOY PACK 160 GR.,NESTLE ECUADOR S.A. - GENERAL,36,10,5,UNIDADES,LTC,PERECEDEROS BULK,50.0,33.0,26.0,12.48,3,20,1,6,3,20,1,12.8,12.0,1.5
183954981,3050101,3,TRIDENT SABOR A MENTA DISPLAY BOTELLA X6 273G,MONDELEZ ECUADOR C. LTDA. - KRAFT FOODS,6,18,5,UNIDADES,LTC,PERECEDEROS BULK,33.0,18.0,19.0,2.5,3,5,1,1,3,5,1,11.2,3.5999999999999996,1.5
183954973,3070105,3,TRIDENT SABOR A MARACUYA DISPLAY BOTELLA X6 226.8G,MONDELEZ ECUADOR C. LTDA. - KRAFT FOODS,6,18,5,UNIDADES,LTC,PERECEDEROS BULK,34.0,18.0,19.0,2.428,3,7,1,5,3,7,1,11.2,4.8,1.5
184054985,3010106,3,JUMBO GALLETA WAFFER SABOR A MANJAR DISPLAY 8UNID,CORPORACION DISTRIBUIDORA DE ALIMENTOS S.A - GENERAL,8,12,5,UNIDADES,LTC,PERECEDEROS BULK,34.0,25.0,10.0,2.56,3,1,1,6,3,1,1,11.2,1.2,1.5
184055005,3030107,3,JET CHOCOLATE CREMA STICK DISPLAY 12UND,CORPORACION DISTRIBUIDORA DE ALIMENTOS S.A - GENERAL,8,20,6,UNIDADES,LTC,PERECEDEROS BULK,24.0,21.0,16.0,2.312,3,3,1,7,3,3,1,11.2,2.4,1.5
185155067,3220102,3,TUMIX CHICLES SABOR SANDIA X30,CONFITECA C.A. - GENERAL,48,12,10,UNIDADES,LTC,PERECEDEROS BULK,39.0,17.0,15.0,2.4,3,22,1,2,3,22,1,12.8,13.2,1.5
201404968,3120107,3,MEDELLIN RON AÑEJO 3 AÑOS 750ML,VINOS Y ESPIRITUOSOS VINESA S.A . - GENERAL,20,6,3,UNIDADES,LTC,NO PERECEDEROS BULK,47.0,38.0,30.0,30.0,3,12,1,7,3,12,1,12.8,7.199999999999999,1.5
199655142,3240102,3,MENTOS CARAMELO MASTICABLE SABOR NARANJA UND,CALBAQ S.A. - GENERAL,14,5,5,UNIDADES,LTC,PERECEDEROS BULK,12.0,14.0,4.0,0.48,3,24,1,2,3,24,1,12.8,14.399999999999999,1.5
199655100,3260103,3,MENTOS CARAMELO MASTICABLE DE MENTA UND,CALBAQ S.A. - GENERAL,14,5,5,UNIDADES,LTC,PERECEDEROS BULK,12.0,14.0,4.0,0.48,3,26,1,3,3,26,1,12.8,15.6,1.5
202604929,3010103,3,BISCOLATA DOUMAX GALLETA WAFER RELLENA DE CREMA CUBIERTA CON CHOCOLATE DISPLAY,INDUSTRIAL DANEC S.A. - GENERAL,12,10,3,UNIDADES,LTC,PERECEDEROS BULK,54.0,20.0,35.0,7.7,3,1,1,3,3,1,1,11.2,1.2,1.5
196755041,3020102,3,NATURE´S HEART VINAGRE ORGANICO DE MANZANA 500 ML,NESTLE ECUADOR S.A. - LINEA ORGANICA,6,23,5,ORGANICOS,LTC,PERECEDEROS BULK,24.0,16.0,18.0,4.7,3,2,1,2,3,2,1,12.8,1.2,1.5
202054921,3070102,3,TRIDENT CHICLE SPLASH SABOR SANDIA LIMON DISPLAY 307.8GR,MONDELEZ ECUADOR C. LTDA. - KRAFT FOODS,18,10,6,UNIDADES,LTC,PERECEDEROS BULK,37.0,28.0,15.0,5.1,3,7,1,2,3,7,1,11.2,4.8,1.5
200154901,3260106,3,TANG SABOR ARTIFICIAL A FRESA 13GR,MONDELEZ ECUADOR C. LTDA. - GENERAL 1,144,16,5,UNIDADES,LTC,PERECEDEROS BULK,30.0,20.0,20.0,2.5,3,26,1,6,3,26,1,12.8,15.6,1.5
202654897,3290101,3,YA REFRESCO SABOR A FRAMBUESA 15GR,QUALA ECUADOR S.A. - GENERAL,288,11,6,UNIDADES,LTC,PERECEDEROS BULK,37.0,25.0,20.0,5.3,3,29,1,1,3,29,1,11.2,18.0,1.5
203904958,3140108,3,PURO ECUADOR AGUARDIENTE ANISADO PREMIUM 750ML,DESTYLAB S.A.S. - GENERAL,12,9,3,UNIDADES,LTC,NO PERECEDEROS BULK,33.0,32.0,24.0,20.0,3,14,1,8,3,14,1,12.8,8.4,1.5
203904974,3080105,3,PURO ECUADOR AGUARDIENTE CANELA PREMIUM 750ML,DESTYLAB S.A.S. - GENERAL,12,9,3,UNIDADES,LTC,NO PERECEDEROS BULK,33.0,32.0,24.0,20.0,3,8,1,5,3,8,1,12.8,4.8,1.5
196104898,3250104,3,TANG SABOR A LIMON 13 GR,MONDELEZ ECUADOR C. LTDA. - GENERAL 1,144,16,5,UNIDADES,LTC,PERECEDEROS BULK,30.0,20.0,20.0,2.5,3,25,1,4,3,25,1,11.2,15.6,1.5
196104901,3270103,3,TANG SABOR A PIÑA 13 GR,MONDELEZ ECUADOR C. LTDA. - GENERAL 1,144,16,5,UNIDADES,LTC,PERECEDEROS BULK,30.0,20.0,20.0,2.5,3,27,1,3,3,27,1,11.2,16.8,1.5
201355191,3210101,3,MANICHO CHOCOLATE BLANCO CON GALLETA 18GR,UNIVERSAL SWEET INDUSTRIES S.A. - GENERAL,240,15,6,UNIDADES,LTC,PERECEDEROS BULK,41.0,18.0,24.0,5.3,3,21,1,1,3,21,1,11.2,13.2,1.5
199354913,3250106,3,DON CAFÉ SOLUBLE CLASICO SOBRE  40 GR.,SOLUBLES INSTANTANEOS COMPAÑIA - GENERAL,20,25,6,UNIDADES,LTC,PERECEDEROS BULK,23.0,19.0,16.0,0.9,3,25,1,6,3,25,1,11.2,15.6,1.5
203504938,3330104,3,SABORA BASE PARA MENESTRA 25 GR.,COMERCIALIZADORA GODOY RUIZ S.A. - GENERAL,120,7,7,UNIDADES,LTC,PERECEDEROS BULK,48.0,34.0,13.0,3.8,3,33,1,4,3,33,1,11.2,20.4,1.5
199655134,3280108,3,MENTOS CARAMELO MASTICABLE DE FRUTAS ROLLO UND,CALBAQ S.A. - GENERAL,14,5,5,UNIDADES,LTC,PERECEDEROS BULK,12.0,14.0,4.0,0.48,3,28,1,8,3,28,1,12.8,16.8,1.5
202054891,3050104,3,TRIDENT CHICLE SABOR YERBABUENA DISPLAY 302.4GR,MONDELEZ ECUADOR C. LTDA. - KRAFT FOODS,12,20,5,UNIDADES,LTC,PERECEDEROS BULK,29.0,20.0,18.0,5.3,3,5,1,4,3,5,1,11.2,3.5999999999999996,1.5
193304974,3270109,3,DR. LOOK ROLIN ROLL-ON CARAMELO LIQUIDO SURTIDO 70 GR,CONFITECA C.A. - GENERAL,160,6,5,UNIDADES,LTC,PERECEDEROS BULK,44.0,38.0,23.0,15.4,3,27,1,9,3,27,1,11.2,16.8,1.5
201355203,3250103,3,MANICHO CARAMELO Y MANI CON COBERTURA DE CHOCOLATE 50GR,UNIVERSAL SWEET INDUSTRIES S.A. - GENERAL,144,8,5,UNIDADES,LTC,PERECEDEROS BULK,44.0,31.0,16.0,8.6,3,25,1,3,3,25,1,11.2,15.6,1.5
202454908,3010101,3,BISCOLATA NIRVANA GALLETA WAFER TIPO BARQUILLO CON RELLENO DISPLAY,INDUSTRIAL DANEC S.A. - GENERAL,12,19,3,UNIDADES,LTC,PERECEDEROS BULK,35.0,15.0,40.0,4.8,3,1,1,1,3,1,1,11.2,1.2,1.5
196905003,3210109,3,NESTLE TABLETA DE CHOCOLATE CON MANI 30 GR,NESTLE ECUADOR S.A. - CHOCOLATES,135,15,5,UNIDADES,LTC,PERECEDEROS BULK,35.0,18.0,20.0,4.6,3,21,1,9,3,21,1,11.2,13.2,1.5
206204906,3250105,3,HUBBA BUBBA GOMA DE MASCAR TUTTI FRUTI BUBBLE TAPE DISPLAY 340.2GR,INDUSTRIAS ALES C.A. - ABASTOS,24,7,5,UNIDADES,LTC,PERECEDEROS BULK,49.0,33.0,17.0,11.1,3,25,1,5,3,25,1,11.2,15.6,1.5
206405011,3030108,3,JUMBO FLOW BARRA CON CARAMELO Y MANI CUBIERTA DISPLAY 576GR,CORPORACION DISTRIBUIDORA DE ALIMENTOS S.A - GENERAL,12,10,6,UNIDADES,LTC,PERECEDEROS BULK,47.0,24.0,21.0,7.9,3,3,1,8,3,3,1,11.2,2.4,1.5
206405003,3030103,3,JET CHOCOLATE CON LECHE DISPLAY 468GR,CORPORACION DISTRIBUIDORA DE ALIMENTOS S.A - GENERAL,24,10,5,UNIDADES,LTC,PERECEDEROS BULK,39.0,25.0,28.0,12.3,3,3,1,3,3,3,1,11.2,2.4,1.5
202454916,3010104,3,BISCOLATA VENITRIO GALLETA WAFER CON CREMA CON LECHE Y AVELLANAS DISPLAY,INDUSTRIAL DANEC S.A. - GENERAL,6,10,5,UNIDADES,LTC,PERECEDEROS BULK,41.0,22.0,23.0,3.9,3,1,1,4,3,1,1,11.2,1.2,1.5
190755307,3280104,3,SUNTEA TE HELADO SABOR MANDARINA 1.5L,QUALA ECUADOR S.A. - GENERAL,200,12,4,UNIDADES,LTC,PERECEDEROS BULK,42.0,21.0,29.0,5.1,3,28,1,4,3,28,1,12.8,16.8,1.5
200154899,3320102,3,TANG SABOR ARTIFICIAL A UVA 13GR,MONDELEZ ECUADOR C. LTDA. - GENERAL 1,144,15,6,UNIDADES,LTC,PERECEDEROS BULK,30.0,20.0,20.0,2.5,3,32,1,2,3,32,1,12.8,19.2,1.5
207254999,3070109,3,JUMBO CHOCOLATE CON LECHE Y MANI DISPLAY 840GR,CORPORACION DISTRIBUIDORA DE ALIMENTOS S.A - GENERAL,24,8,4,UNIDADES,LTC,PERECEDEROS BULK,44.0,33.0,29.0,21.3,3,7,1,9,3,7,1,11.2,4.8,1.5
197954991,3260104,3,LITARKAO CHOCOLATE 100% CACAO FINO DE AROMA 50GR,LITARDO CARRIEL JULIO LUIS - GENERAL,72,12,5,UNIDADES,LTC,PERECEDEROS BULK,39.0,20.0,20.0,4.6,3,26,1,4,3,26,1,12.8,15.6,1.5
200004903,3040101,3,NATURE´S HEART CACAO ORGANICO 150 GR,NESTLE ECUADOR S.A. - LINEA ORGANICA,12,5,10,ORGANICOS,LTC,PERECEDEROS BULK,27.0,23.0,13.0,2.0,3,4,1,1,3,4,1,12.8,2.4,1.5
199205029,3310106,3,TIC TAC FRESAS Y CREMA X 12 UN.,FERRERO DEL ECUADOR S.A. - GENERAL,24,10,5,UNIDADES,LTC,PERECEDEROS BULK,33.0,20.0,21.0,6.7,3,31,1,6,3,31,1,11.2,19.2,1.5
189255111,3130101,3,APEROL APERITIVO 750ML,ECUADOR PREMIUM BRANDS EPB S A - GENERAL,6,22,3,UNIDADES,LTC,PERECEDEROS BULK,26.0,18.0,32.0,8.4,3,13,1,1,3,13,1,11.2,8.4,1.5
202004940,3070101,3,TRIDENT CHICLE SABOR SANDIA DISPLAY 302.4GR,MONDELEZ ECUADOR C. LTDA. - KRAFT FOODS,12,20,5,UNIDADES,LTC,PERECEDEROS BULK,29.0,20.0,18.0,5.3,3,7,1,1,3,7,1,11.2,4.8,1.5
196904991,3330103,3,NESTLE TABLETA DE CHOCOLATE CON LECHE 30 GR,NESTLE ECUADOR S.A. - CHOCOLATES,135,15,5,UNIDADES,LTC,PERECEDEROS BULK,35.0,18.0,20.0,4.6,3,33,1,3,3,33,1,11.2,20.4,1.5
203504911,3160101,3,SABORA BASE PARA ESTOFADO DE POLLO 25 GR.,COMERCIALIZADORA GODOY RUIZ S.A. - GENERAL,120,8,5,UNIDADES,LTC,PERECEDEROS BULK,48.0,34.0,13.0,3.7,3,16,1,1,3,16,1,12.8,9.6,1.5
203504920,3260107,3,SABORA CONDIMENTO COMPLETO POLVO 25 GR.,COMERCIALIZADORA GODOY RUIZ S.A. - GENERAL,120,7,7,UNIDADES,LTC,PERECEDEROS BULK,48.0,34.0,13.0,3.8,3,26,1,7,3,26,1,12.8,15.6,1.5
202054912,3050102,3,TRIDENT CHICLE SABOR MORA AZUL DISPLAY 302.4GR,MONDELEZ ECUADOR C. LTDA. - KRAFT FOODS,12,20,5,UNIDADES,LTC,PERECEDEROS BULK,29.0,20.0,18.0,5.3,3,5,1,2,3,5,1,11.2,3.5999999999999996,1.5
202054904,3070103,3,TRIDENT CHICLE SABOR TUTTIFRUTI DISPLAY 302.4GR,MONDELEZ ECUADOR C. LTDA. - KRAFT FOODS,12,20,5,UNIDADES,LTC,PERECEDEROS BULK,29.0,20.0,18.0,5.3,3,7,1,3,3,7,1,11.2,4.8,1.5
202454924,3030102,3,BISCOLATA BREAKARAMEL GALLETA CON CARAMELO CUBIERTA CON CHOCOLATE DISPLAY,INDUSTRIAL DANEC S.A. - GENERAL,12,10,5,UNIDADES,LTC,PERECEDEROS BULK,38.0,20.0,29.0,7.4,3,3,1,2,3,3,1,11.2,2.4,1.5
196104919,3300109,3,TANG SABOR A MARACUYA 13 GR,MONDELEZ ECUADOR C. LTDA. - GENERAL 1,144,16,5,UNIDADES,LTC,PERECEDEROS BULK,30.0,20.0,20.0,2.5,3,30,1,9,3,30,1,12.8,18.0,1.5
206454905,3030104,3,TIKYS CHOCOPALETON DIPLAY 300GR,CORPORACION DISTRIBUIDORA DE ALIMENTOS S.A - GENERAL,12,6,5,UNIDADES,LTC,PERECEDEROS BULK,37.0,36.0,26.0,4.9,3,3,1,4,3,3,1,11.2,2.4,1.5
202554909,3220107,3,TIC TAC PASTILLAS FRUIT ADVENTURE DISPLAY 588GR,FERRERO DEL ECUADOR S.A. - GENERAL,6,20,5,UNIDADES,LTC,PERECEDEROS BULK,28.0,17.0,19.0,4.5,3,22,1,7,3,22,1,12.8,13.2,1.5
197504973,3290106,3,HALLS CARAMELO MENTOL Y EUCALIPTO STRONG LYPTUS DISPLAY 24.75 GR,MONDELEZ ECUADOR C. LTDA. - KRAFT FOODS,30,15,5,UNIDADES,LTC,PERECEDEROS BULK,36.0,21.0,21.0,10.1,3,29,1,6,3,29,1,11.2,18.0,1.5
205154935,3270102,3,BUBBALOO CHICLE EN ROLLO MORA AZUL DISPLAY 340.2GR,MONDELEZ ECUADOR C. LTDA. - KRAFT FOODS,18,4,5,UNIDADES,LTC,PERECEDEROS BULK,44.0,24.0,17.0,8.6,3,27,1,2,3,27,1,11.2,16.8,1.5
193804899,3100109,3,PASSPORT WHISKY SELECTION 700 ML,VINOS Y ESPIRITUOSOS VINESA S.A . - GENERAL,12,16,4,UNIDADES,LTC,NO PERECEDEROS BULK,31.0,20.0,28.0,13.4,3,10,1,9,3,10,1,12.8,6.0,1.5
191005065,3210103,3,JAAZZ DOBLE PODER CARAMELO SIN AZUCAR 35GR,CONFITECA C.A. - GENERAL,36,36,2,UNIDADES,LTC,PERECEDEROS BULK,26.0,10.0,21.0,2.3,3,21,1,3,3,21,1,11.2,13.2,1.5
115701296,4590101,4,LONCHYS ECONOPACK X 4 SABOR A POLLO 64GR C/U,DIPOR S.A. - ABARROTES,6,7,7,ABASTOS 2,LTC,PERECEDEROS BULK,34.0,45.0,20.0,2.1,4,59,1,1,4,59,1,15.2,36.0,1.5
29242,4170101,4,MARIA GALLETA TACO 172 GR.,NESTLE ECUADOR S.A. - GALLETAS,36,10,4,ABASTOS 2,LTC,PERECEDEROS BULK,60.0,19.0,28.0,6.7,4,17,1,1,4,17,1,15.2,10.799999999999999,1.5
29248,4430101,4,VAFERITO GALLETA RECUBIERTA 500 GR.,NESTLE ECUADOR S.A. - GALLETAS RECUBIERTAS,28,5,3,ABASTOS 2,LTC,PERECEDEROS BULK,56.0,36.0,42.0,16.2,4,43,1,1,4,43,1,15.2,26.4,1.5
29273,4150101,4,AMOR GALLETA WAFFER CHOCOLATE 100 GR,NESTLE ECUADOR S.A. - GALLETAS,60,5,8,ABASTOS 2,LTC,PERECEDEROS BULK,30.0,47.0,20.0,6.57,4,15,1,1,4,15,1,15.2,9.6,1.5
27822,4530101,4,ORIENTAL TALLARIN FIDEO RAPIDITO DE POLLO 500 GR.,ORIENTAL INDUSTRIA ALIMENTICIA. - PASTAS,24,5,4,ABASTOS 2,LTC,PERECEDEROS BULK,60.0,35.0,37.0,14.16,4,53,1,1,4,53,1,15.2,32.4,1.5
31538,4720101,4,PANCHITO GIGANTE PICANTE 70 GR.,INDUSTRIAS ALIMENTICI INALECSA - GENERAL,30,3,6,ABASTOS 2,LTC,PERECEDEROS BULK,70.0,73.0,24.0,2.5,4,72,1,1,4,72,1,16.8,43.199999999999996,1.5
33002,4380101,4,LOS ANDES SALSA DE TOMATE 4.2 KG.,PROALCO CIA. LTDA. - LOS ANDES Y SAN MIGUE,4,9,4,ABASTOS 2,LTC,PERECEDEROS BULK,32.0,32.0,28.0,17.2,4,38,1,1,4,38,1,16.8,22.8,1.5
39023,4760101,4,PANCHITO FIESTA PICANTE 163 GR.,INDUSTRIAS ALIMENTICI INALECSA - GENERAL,12,3,6,ABASTOS 2,LTC,PERECEDEROS BULK,45.0,75.0,28.0,2.66,4,76,1,1,4,76,1,16.8,45.6,1.5
42175,4490101,4,PANCHITO FIESTA NATURAL 163 GR.,INDUSTRIAS ALIMENTICI INALECSA - GENERAL,12,3,6,ABASTOS 2,LTC,PERECEDEROS BULK,70.0,73.0,24.0,2.3,4,49,1,1,4,49,1,15.2,30.0,1.5
48563,4140101,4,PACA FIDEO TALLARIN 400 GR.,SUCESORES DE JACOBO PAREDES M. S.A - GENERAL,24,7,3,ABASTOS 2,LTC,PERECEDEROS BULK,34.0,46.0,43.0,10.49,4,14,1,1,4,14,1,16.8,8.4,1.5
68641,4620103,4,CROKITOS CEREAL SIX PACK SURTIDO C/U 22 GR.,DULCENAC S.A. DULCERIA NACIONAL - GENERAL,40,5,4,ABASTOS 2,LTC,PERECEDEROS BULK,65.0,42.0,45.0,8.8,4,62,1,3,4,62,1,16.8,37.199999999999996,1.5
86070,4580102,4,CROKITOS PACK CEREAL SURTIDO X 12UN C/U 26 GR.,DULCENAC S.A. DULCERIA NACIONAL - GENERAL,24,3,3,ABASTOS 2,LTC,PERECEDEROS BULK,66.0,42.0,45.0,9.495,4,58,1,2,4,58,1,16.8,34.8,1.5
82424,4260101,4,KCHITOS PICANTE 170 G,PEPSICO ALIMENTOS ECUADOR CIA. LTDA. - GENERAL,12,3,6,ABASTOS 2,LTC,PERECEDEROS BULK,67.0,47.0,36.0,2.04,4,26,1,1,4,26,1,16.8,15.6,1.5
